FeedRate,SpindleSpeed,DepthofCut,ratio_cut,Cut_X,Cut_Y,Cut_Z,Cut_XY,Cut_XYZ,Duration,cutdirect,cutmethod
609.0255591,5999,1.5,0.946201931,0,63.176,0,63.176,63.176,6.25,2,1
75.98549895,5998.889334,1.5,0.955163748,0,66.574,0,66.574,66.574,52.4,2,2
74.59672131,5997.95082,1.5,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.04,3,2
75.98468977,1503.591056,1.5,1.001506307,0,63.176,0,63.176,63.176,49.63,2,1
75.49739479,1503.392786,1.5,1.001661403,0,63.176,0,63.176,63.176,49.89,2,2
101.1861702,1503.050532,1.5,1.001661403,0,63.176,0,63.176,63.176,37.59,2,1
101.9726542,1503.069705,1.5,1.001661403,0,63.176,0,63.176,63.176,37.29,2,2
125.5992647,1503.197861,1.5,1.001582607,0,63.176,0,63.176,63.176,29.91,2,1
126.9573253,1502.135081,1.5,1.001661403,0,63.176,0,63.176,63.176,29.75,2,2
151.9389558,1502.730924,1.5,1.001661403,0,63.176,0,63.176,63.176,24.89,2,1
151.9391513,1502.082466,1.5,1.001661403,0,63.176,0,63.176,63.176,24.97,2,2
228.861965,4500,1.5,1.001582607,0,63.176,0,63.176,63.176,16.58,2,1
228.8610437,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,16.47,2,2
297.7149682,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.55,2,1
297.7149682,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.55,2,2
369.8378906,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.23,2,1
377.5267857,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.07,2,2
251.3118712,4500,1.5,1.005496139,0,63.176,0,63.176,63.176,14.9,2,1
256.8263514,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.79,2,2
253.0992573,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.8,2,1
255.101945,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.9,2,2
252.6668896,4500,1.5,0.946201931,0,63.176,0,63.176,63.176,14.94,2,1
256.8359923,4500,1.5,0.955163748,0,66.574,0,66.574,66.574,15.66,2,2
151.9386354,2997.878886,1.5,1.001506307,0,63.176,0,63.176,63.176,24.76,2,1
150.2353883,2998,1.5,1.001661403,0,63.176,0,63.176,63.176,24.97,2,2
202.891036,2998,1.5,1.001661403,0,63.176,0,63.176,63.176,18.62,2,1
198.9546414,2997.836498,1.5,1.001661403,0,63.176,0,63.176,63.176,18.95,2,2
253.8305537,2997.586391,1.5,1.001582607,0,63.176,0,63.176,63.176,14.98,2,1
248.826544,2997.802891,1.5,1.001661403,0,63.176,0,63.176,63.176,15.21,2,2
293.0148786,2998,1.5,1.001661403,0,63.176,0,63.176,63.176,12.76,2,1
304.7532362,2997.506472,1.5,1.001661403,0,63.176,0,63.176,63.176,12.35,2,2
304.756,5998.776,1.5,1.001582607,0,63.176,0,63.176,63.176,12.49,2,1
302.6772908,5998.521912,1.5,1.001661403,0,63.176,0,63.176,63.176,12.54,2,2
398.9553666,5998.649309,1.5,1.001661403,0,63.176,0,63.176,63.176,9.4,2,1
393.3623037,5998.361257,1.5,1.001661403,0,63.176,0,63.176,63.176,9.54,2,2
252.4553392,5998.785091,1.5,1.001661403,0,63.176,0,63.176,63.176,14.88,2,1
257.8952772,5999,1.5,1.001661403,0,63.176,0,63.176,63.176,14.6,2,2
609.0577849,5998.020867,1.5,1.005496139,0,63.176,0,63.176,63.176,6.22,2,1
582.362069,5997.573668,1.5,1.001661403,0,63.176,0,63.176,63.176,6.37,2,2
75.98472669,1503.268489,1.5,1.001661403,0,63.176,0,63.176,63.176,49.75,2,1
75.98469593,1503.49859,1.5,1.001661403,0,63.176,0,63.176,63.176,49.65,2,2
75.98473282,1502.499397,1.5,0.946201931,0,63.176,0,63.176,63.176,49.77,2,1
151.68,2997.368421,1,1.157380349,11.057,4.807,0,12.05672003,12.05672003,4.74,3,2
151.8458418,2998,1,1.168559545,0,24.839,0,24.839,24.839,9.85,2,2
147.4851485,2998,1,1.168606593,0,24.838,0,24.838,24.838,10.09,2,2
148.5748219,2998,1,0.619061494,6.763,6.763,0,10.62329556,10.62329556,4.2,3,2
151.9213251,2998,1,1.058038125,49.025,0,0,49.025,49.025,19.31,1,2
151.7328647,2998,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,5.68,3,2
149.3474576,2997.818402,1,1.100355829,0,41.423,0,41.423,41.423,16.51,2,2
143.8194444,2998,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,5.75,3,2
150.992926,2998,1,1.097054689,39.455,0,0,39.455,39.455,15.54,1,2
150.2938389,2997.541864,1,1.039337585,14.545,6.324,0,15.8603279,15.8603279,6.32,3,2
202.4392265,2998,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.61,3,2
198.6950732,2997.600533,1,1.168559545,0,24.839,0,24.839,24.839,7.5,2,2
194.5643432,2997.597855,1,1.168606593,0,24.838,0,24.838,24.838,7.45,2,2
202.3322368,2998,1,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.03,3,2
198.7277665,2998,1,1.058038125,49.025,0,0,49.025,49.025,14.72,1,2
202.5189573,2998,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,4.21,3,2
202.8330592,2998,1,1.100355829,0,41.423,0,41.423,41.423,12.15,2,2
202.4987654,2998,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,4.04,3,2
199.7695578,2997.736395,1,1.107173259,39.455,0,0,39.455,39.455,11.75,1,2
189.7794118,2997.369748,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,4.75,3,2
227.1749175,2998,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.02,3,2
253.562069,2998,1,1.168559545,0,24.839,0,24.839,24.839,5.79,2,2
253.5759599,2998,1,1.168606593,0,24.838,0,24.838,24.838,5.98,2,2
253.7825342,2997.743151,1,1.058038125,49.025,0,0,49.025,49.025,11.67,1,2
251.8707865,2998,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.55,3,2
253.7402863,2997.683027,1,1.100355829,0,41.423,0,41.423,41.423,9.77,2,2
253.1936508,2998,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.14,3,2
253.7251082,2998,1,1.107173259,39.455,0,0,39.455,39.455,9.23,1,2
253.3470437,2997.203085,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,3.88,3,2
151.6833333,2997.395833,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,4.79,3,2
142.7061144,2997.69428,1,1.168559545,0,24.839,0,24.839,24.839,10.13,2,2
151.8467742,2998,1,1.168606593,0,24.838,0,24.838,24.838,9.91,2,2
151.6465116,2997.27907,1,0.619061494,6.763,6.763,0,10.62329556,10.62329556,4.29,3,2
149.5723854,2998,1,1.058038125,49.025,0,0,49.025,49.025,19.4,1,2
151.7347295,2996.917976,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,5.72,3,2
149.2480386,2998,1,1.100355829,0,41.423,0,41.423,41.423,16.56,2,2
142.0557491,2997.442509,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,5.73,3,2
151.9022508,2998,1,1.107173259,39.455,0,0,39.455,39.455,15.54,1,2
148.7819905,2997.541864,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,6.32,3,2
202.4392265,2997.116022,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.61,3,2
202.7241848,2998,1,1.168559545,0,24.839,0,24.839,24.839,7.35,2,2
194.4833111,2998,1,1.168606593,0,24.838,0,24.838,24.838,7.48,2,2
202.3430421,2998,1,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.08,3,2
202.8608636,2998,1,1.058038125,49.025,0,0,49.025,49.025,14.58,1,2
202.5245902,2998,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,4.26,3,2
197.7272727,2997.748377,1,1.100355829,0,41.423,0,41.423,41.423,12.31,2,2
202.4873737,2998,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.95,3,2
202.827381,2998,1,1.107173259,39.455,0,0,39.455,39.455,11.75,1,2
202.5744235,2998,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,4.76,3,2
231.5033113,2998,1,1.157380349,11.057,4.807,0,12.05672003,12.05672003,3.01,3,2
240.5207297,2998,1,1.168559545,0,24.839,0,24.839,24.839,6.02,2,2
253.577371,2998,1,1.168606593,0,24.838,0,24.838,24.838,6,2,2
253.7819742,2998,1,1.058038125,49.025,0,0,49.025,49.025,11.64,1,2
250.4748603,2998,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.57,3,2
253.7436932,2998,1,1.100355829,0,41.423,0,41.423,41.423,9.9,2,2
251.6835821,2998,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.34,3,2
253.7265877,2998,1,1.097054689,39.455,0,0,39.455,39.455,9.28,1,2
253.369146,2997.201102,1,1.039337585,14.545,6.324,0,15.8603279,15.8603279,3.62,3,2
151.5891892,2998,1,1.613748073,0,9.141,0,9.141,9.141,3.69,2,3
147.5328947,2996.662281,1,0.141629473,11.385,0,0,11.385,11.385,4.55,1,3
151.7602524,2998,1,0.37287405,16.147,0,0,16.147,16.147,6.33,1,3
188.4653938,2998,1,0.973300837,0,13.52,0,13.52,13.52,4.18,2,3
202.4046921,2996.152493,1,1.641971827,11.385,0,0,11.385,11.385,3.4,1,3
202.5890688,2998,1,0.712879447,16.147,0,0,16.147,16.147,4.93,1,3
210.0111732,2997.217877,1,0.973300837,0,13.52,0,13.52,13.52,3.57,2,3
228.0132013,2996.019802,1,1.641971827,11.385,0,0,11.385,11.385,3.02,1,3
253.365,2998,1,0.712879447,16.147,0,0,16.147,16.147,3.99,1,3
151.5891892,2996.324324,1,1.830075246,0,9.141,0,9.141,9.141,3.69,2,3
151.7221207,2997.451554,1,0.973300837,0,13.52,0,13.52,13.52,5.46,2,3
141.4658385,2993.434783,1,1.739654518,4.762,4.763,0,7.480703009,7.480703009,3.21,3,3
151.6673961,2996.008753,1,1.641971827,11.385,0,0,11.385,11.385,4.56,1,3
151.7602524,2998,1,0.712879447,16.147,0,0,16.147,16.147,6.33,1,3
131.9722222,2998,1,0.505070942,0,9.142,0,9.142,9.142,3.95,2,3
173.8151815,2995.029703,1,1.830075246,0,9.141,0,9.141,9.141,3.02,2,3
202.7436548,2996.477157,1,0.973300837,0,13.52,0,13.52,13.52,3.93,2,3
202.3903904,2996.168168,1,1.641971827,11.385,0,0,11.385,11.385,3.32,1,3
202.5823045,2998,1,0.712879447,16.147,0,0,16.147,16.147,4.85,1,3
253.2279635,2997.088146,1,0.973300837,0,13.52,0,13.52,13.52,3.28,2,3
253.3116531,2998,1,0.712879447,16.147,0,0,16.147,16.147,3.68,1,3
151.7544426,2997.483037,1,1.445244036,15.475,0,0,15.475,15.475,6.18,1,3
151.6328502,2997.299517,1,1.291569239,10.238,0,0,10.238,10.238,4.13,1,3
228.4345679,2998.024691,1,1.442482085,15.475,0,0,15.475,15.475,4.04,1,3
292.9228296,2996.938907,1,1.445244036,15.475,0,0,15.475,15.475,3.1,1,3
148.8856683,2996.502415,1,1.442482085,15.475,0,0,15.475,15.475,6.2,1,3
140.9855072,2998,1,1.41112962,10.238,0,0,10.238,10.238,4.13,1,3
226.6534884,2995.069767,1,1.445244036,15.475,0,0,15.475,15.475,4.29,1,3
303.9900662,2997.072848,1,1.445244036,15.475,0,0,15.475,15.475,3.01,1,3
151.7512275,2997.525368,1,1.445244036,15.475,0,0,15.475,15.475,6.1,1,3
141.0384615,2997.302885,1,1.400440761,10.238,0,0,10.238,10.238,4.15,1,3
151.6218905,2996.457711,1,1.726008986,10.238,0,0,10.238,10.238,4.01,1,3
143.170579,2998,1,1.384098021,15.475,0,0,15.475,15.475,6.38,1,3
222.1674528,2998,1,1.402797631,15.475,0,0,15.475,15.475,4.23,1,3
151.6265356,2997.238329,1,1.726008986,10.238,0,0,10.238,10.238,4.06,1,3
151.7571885,2997.025559,1,1.402797631,15.475,0,0,15.475,15.475,6.25,1,3
214.4200477,2996.615752,1,1.402797631,15.475,0,0,15.475,15.475,4.18,1,3
151.6228288,2995.692308,0,1.726008986,10.238,0,0,10.238,10.238,4.02,1,3
144.5443038,2997.525316,0,1.402797631,15.475,0,0,15.475,15.475,6.31,1,3
75.92051087,1503.306138,3,0.955163748,0,66.574,0,66.574,66.574,52.45,2,2
75.98466505,1503.217111,3,1.001506307,0,63.176,0,63.176,63.176,49.55,2,1
75.9847144,1503.583669,3,1.001661403,0,63.176,0,63.176,63.176,49.71,2,2
101.1282051,1502.205128,3,1.001661403,0,63.176,0,63.176,63.176,37.43,2,1
101.5507208,1502.013881,3,1.001661403,0,63.176,0,63.176,63.176,37.45,2,2
124.9030122,1503.051639,3,1.001582607,0,63.176,0,63.176,63.176,30.2,2,1
126.8275517,1502.285524,3,1.001661403,0,63.176,0,63.176,63.176,29.97,2,2
150.1182109,1502.354633,3,1.001661403,0,63.176,0,63.176,63.176,25.03,2,1
150.1854357,1501.936729,3,1.001661403,0,63.176,0,63.176,63.176,25.12,2,2
151.9390782,2996.781563,3,1.001582607,0,63.176,0,63.176,63.176,24.94,2,1
151.9387097,2997.153226,3,1.001661403,0,63.176,0,63.176,63.176,24.79,2,2
202.890625,2997.84375,3,1.001661403,0,63.176,0,63.176,63.176,18.55,2,1
202.8909189,2997.677593,3,1.001661403,0,63.176,0,63.176,63.176,18.6,2,2
248.996717,2998,3,1.001661403,0,63.176,0,63.176,63.176,15.22,2,1
248.792328,2997.801587,3,1.001661403,0,63.176,0,63.176,63.176,15.11,2,2
304.7577442,2997.515488,3,1.005496139,0,63.176,0,63.176,63.176,12.58,2,1
304.755413,2997.767442,3,1.001661403,0,63.176,0,63.176,63.176,12.46,2,2
304.755413,2997.526864,3,1.001661403,0,63.176,0,63.176,63.176,12.46,2,1
304.752234,2997.504468,3,1.001661403,0,63.176,0,63.176,63.176,12.3,2,2
291.484375,2998,3,0.946201931,0,63.176,0,63.176,63.176,12.79,2,1
75.55665588,2997.88764,3,0.955163748,0,66.574,0,66.574,66.574,52.5,2,2
225.3339243,4499.828605,3,1.001506307,0,63.176,0,63.176,63.176,16.91,2,1
224.9082787,4500,3,1.001661403,0,63.176,0,63.176,63.176,16.78,2,2
300.6324111,4500,3,1.001661403,0,63.176,0,63.176,63.176,12.64,2,1
297.7265501,4500,3,1.001661403,0,63.176,0,63.176,63.176,12.57,2,2
380.6151515,4500,3,1.001582607,0,63.176,0,63.176,63.176,9.89,2,1
372.4950884,4500,3,1.001661403,0,63.176,0,63.176,63.176,10.17,2,2
253.0992573,4500,3,1.001661403,0,63.176,0,63.176,63.176,14.8,2,1
256.8251701,4500,3,1.001661403,0,63.176,0,63.176,63.176,14.69,2,2
302.2433947,5998.759808,3,1.001582607,0,63.176,0,63.176,63.176,12.48,2,1
304.7518308,5998.747762,3,1.001661403,0,63.176,0,63.176,63.176,12.28,2,2
395.3927813,5998.363057,3,1.001661403,0,63.176,0,63.176,63.176,9.41,2,1
406.6723953,5998.366273,3,1.001661403,0,63.176,0,63.176,63.176,9.3,2,2
257.4574111,5998.8055,3,1.001661403,0,63.176,0,63.176,63.176,14.9,2,1
252.6750999,5998.800266,3,1.001661403,0,63.176,0,63.176,63.176,15.01,2,2
588.0652174,5997.10559,3,1.005496139,0,63.176,0,63.176,63.176,6.43,2,1
609.031746,5998.063492,3,1.001661403,0,63.176,0,63.176,63.176,6.29,2,2
580.636646,5998.503106,3,1.001661403,0,63.176,0,63.176,63.176,6.43,2,1
609.0302067,5998.523052,3,1.001661403,0,63.176,0,63.176,63.176,6.28,2,2
587.1755486,5998.498433,3,0.946201931,0,63.176,0,63.176,63.176,6.37,2,1
222.0851064,4500,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.28,3,2
217.9305136,4500,1,1.168559545,0,24.839,0,24.839,24.839,6.61,2,2
227.7533835,4500,1,1.168606593,0,24.838,0,24.838,24.838,6.64,2,2
228.8224806,4500,1,1.058038125,49.025,0,0,49.025,49.025,12.89,1,2
209.5231959,4500,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.87,3,2
222.5346084,4500,1,1.100355829,0,41.423,0,41.423,41.423,10.97,2,2
228.362117,4500,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.58,3,2
222.6571156,4500,1,1.107173259,39.455,0,0,39.455,39.455,10.46,1,2
228.457346,4500,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,4.21,3,2
304.3996063,4500,1,1.168559545,0,24.839,0,24.839,24.839,5.07,2,2
304.3996063,4500,1,1.168606593,0,24.838,0,24.838,24.838,5.07,2,2
304.679285,4500,1,1.058038125,49.025,0,0,49.025,49.025,9.5,1,2
304.6285018,4500,1,1.100355829,0,41.423,0,41.423,41.423,8.2,2,2
247.6038339,4500.990415,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.12,3,2
298.8661616,4500,1,1.107173259,39.455,0,0,39.455,39.455,7.91,1,2
304.0840841,4500,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,3.32,3,2
380.0403023,4500,1,1.168559545,0,24.839,0,24.839,24.839,3.96,2,2
352.7440191,4500,1,1.168606593,0,24.838,0,24.838,24.838,4.17,2,2
379.4812968,4500,1,1.058038125,49.025,0,0,49.025,49.025,8.01,1,2
380.4338782,4500,1,1.100355829,0,41.423,0,41.423,41.423,6.72,2,2
380.388443,4500,1,1.107173259,39.455,0,0,39.455,39.455,6.22,1,2
217.6066066,4500,1,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.32,3,2
228.6535552,4500.438729,1,1.168559545,0,24.839,0,24.839,24.839,6.6,2,2
228.651446,4500,1,1.168606593,0,24.838,0,24.838,24.838,6.56,2,2
211.6677632,4500,1,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.03,3,2
226.9394636,4500,1,1.058038125,49.025,0,0,49.025,49.025,13.04,1,2
222.8329049,4500,1,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.88,3,2
228.7906764,4500,1,1.100355829,0,41.423,0,41.423,41.423,10.93,2,2
222.9479452,4500,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.64,3,2
228.77853,4500,1,1.107173259,39.455,0,0,39.455,39.455,10.33,1,2
228.4521531,4500,1,1.065327869,14.545,6.324,0,15.8603279,15.8603279,4.17,3,2
286.2307692,4500,1,1.168559545,0,24.839,0,24.839,24.839,5.19,2,2
291.5255906,4500,1,1.168606593,0,24.838,0,24.838,24.838,5.07,2,2
304.6822917,4500,1,1.058038125,49.025,0,0,49.025,49.025,9.59,1,2
298.5296252,4500,1,1.100355829,0,41.423,0,41.423,41.423,8.26,2,2
275.0980392,4500,1,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.05,3,2
304.6064516,4500,1,1.097054689,39.455,0,0,39.455,39.455,7.74,1,2
304.0729483,4500,1,1.039337585,14.545,6.324,0,15.8603279,15.8603279,3.28,3,2
380.0427136,4500,1,1.168559545,0,24.839,0,24.839,24.839,3.97,2,2
352.7440191,4500,1,1.168606593,0,24.838,0,24.838,24.838,4.17,2,2
367.18875,4500,1,1.058038125,49.025,0,0,49.025,49.025,7.99,1,2
362.2901786,4500,1,1.100355829,0,41.423,0,41.423,41.423,6.71,2,2
364.1105991,4500,1,1.107173259,39.455,0,0,39.455,39.455,6.5,1,2
194.4864865,4500.870871,1,0.141629473,11.385,0,0,11.385,11.385,3.32,1,3
228.457346,4500.023697,1,0.37287405,16.147,0,0,16.147,16.147,4.21,1,3
278.9852941,4500.823529,1,0.712879447,16.147,0,0,16.147,16.147,3.39,1,3
228.3475783,4500,1,0.973300837,0,13.52,0,13.52,13.52,3.5,2,3
219.5929487,4500.032051,1,1.641971827,11.385,0,0,11.385,11.385,3.11,1,3
213.3289183,4500,1,0.712879447,16.147,0,0,16.147,16.147,4.52,1,3
304.0868263,4500,1,0.712879447,16.147,0,0,16.147,16.147,3.33,1,3
228.443609,4500.025063,1,1.445244036,15.475,0,0,15.475,15.475,3.98,1,3
256.3146667,4500,1,1.442482085,15.475,0,0,15.475,15.475,3.74,1,3
212.4522145,4500.02331,1,1.442482085,15.475,0,0,15.475,15.475,4.28,1,3
256.2900552,4500.027624,1,1.445244036,15.475,0,0,15.475,15.475,3.61,1,3
217.8009368,4500,1,1.442482085,15.475,0,0,15.475,15.475,4.26,1,3
204.3039216,4500,1,1.726008986,10.238,0,0,10.238,10.238,3.05,1,3
211.7576471,4500.023529,1,1.402797631,15.475,0,0,15.475,15.475,4.24,1,3
256.2841226,4500.027855,1,1.402797631,15.475,0,0,15.475,15.475,3.58,1,3
211.2566586,4500,1,1.402797631,15.475,0,0,15.475,15.475,4.12,1,3
256.280112,4500.028011,1,1.402797631,15.475,0,0,15.475,15.475,3.56,1,3
202.4629213,4500,0,1.402797631,15.475,0,0,15.475,15.475,4.44,1,3
75.85665269,1504.577583,1,0.955163748,0,66.574,0,66.574,66.574,52.45,2,2
75.9847512,1503.664928,1,1.001506307,0,63.176,0,63.176,63.176,49.83,2,1
75.98834171,1502.644221,1,1.001661403,0,63.176,0,63.176,63.176,49.74,2,2
101.9727637,1503.168224,1,1.001661403,0,63.176,0,63.176,63.176,37.44,2,1
101.978512,1502.929627,1,1.001661403,0,63.176,0,63.176,63.176,37.22,2,2
126.9574111,1503.466801,1,1.001582607,0,63.176,0,63.176,63.176,29.81,2,1
126.1359385,1502.393454,1,1.001661403,0,63.176,0,63.176,63.176,29.93,2,2
150.1789137,1502.901757,1,1.001661403,0,63.176,0,63.176,63.176,25.03,2,1
151.6970541,1503.028662,1,1.001661403,0,63.176,0,63.176,63.176,25.11,2,2
151.9522267,2998,1,1.001582607,0,63.176,0,63.176,63.176,24.69,2,1
151.9385859,2998,1,1.001661403,0,63.176,0,63.176,63.176,24.74,2,2
199.4385965,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.8,2,1
199.6526596,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.79,2,2
249,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.23,2,1
248.8231427,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.2,2,2
302.1730463,2998,1,1.005496139,0,63.176,0,63.176,63.176,12.53,2,1
304.7567783,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.53,2,2
304.756195,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.5,2,1
300.5940989,2997.760766,1,1.001661403,0,63.176,0,63.176,63.176,12.53,2,2
297.7149682,2998,1,0.946201931,0,63.176,0,63.176,63.176,12.55,2,1
75.92291627,2997.886083,1,0.955163748,0,66.574,0,66.574,66.574,52.66,2,2
228.8628743,4500,1,1.001506307,0,63.176,0,63.176,63.176,16.69,2,1
228.8612121,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.49,2,2
301.6521739,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.64,2,1
304.7558046,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.48,2,2
369.9244186,4500,1,1.001582607,0,63.176,0,63.176,63.176,10.31,2,1
369.3864307,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.16,2,2
256.8242134,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.61,2,1
254.5003344,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.94,2,2
292.1396256,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.81,2,1
304.7510204,5999,1,1.001661403,0,63.176,0,63.176,63.176,12.24,2,2
393.2179894,5999,1,1.001661403,0,63.176,0,63.176,63.176,9.44,2,1
406.572479,5998.684874,1,1.001661403,0,63.176,0,63.176,63.176,9.51,2,2
253.0013405,5998.597855,1,1.001661403,0,63.176,0,63.176,63.176,14.91,2,1
257.8244898,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.69,2,2
609,5999,1,1.005496139,0,63.176,0,63.176,63.176,6.09,2,1
580.9062003,5998.538951,1,1.001661403,0,63.176,0,63.176,63.176,6.28,2,2
608.9967105,5998.539474,1,1.001661403,0,63.176,0,63.176,63.176,6.07,2,1
609.0255591,5998.520767,1,1.001661403,0,63.176,0,63.176,63.176,6.25,2,2
609.0286624,5999,1,0.946201931,0,63.176,0,63.176,63.176,6.27,2,1
75.98549895,5999,1,0.955163748,0,66.574,0,66.574,66.574,52.4,2,2
70.40264026,5999,1,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,3,2
75.98473282,1503.262756,1,1.001506307,0,63.176,0,63.176,63.176,49.77,2,1
75.69945794,1502.916884,1,1.001661403,0,63.176,0,63.176,63.176,49.8,2,2
101.9725216,1503.458513,1,1.001661403,0,63.176,0,63.176,63.176,37.11,2,1
101.9725585,1503.040893,1,1.001661403,0,63.176,0,63.176,63.176,37.16,2,2
126.9576101,1503.679573,1,1.001582607,0,63.176,0,63.176,63.176,29.95,2,1
125.7308461,1503.413724,1,1.001661403,0,63.176,0,63.176,63.176,30.01,2,2
150.39377,1503.636581,1,1.001661403,0,63.176,0,63.176,63.176,25.03,2,1
151.9386354,1503.428744,1,1.001661403,0,63.176,0,63.176,63.176,24.76,2,2
228.8622971,4500,1,1.001582607,0,63.176,0,63.176,63.176,16.62,2,1
228.8624625,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.64,2,2
304.756195,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.5,2,1
304.7571656,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.55,2,2
376.7389163,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.14,2,1
380.6155399,4500,1,1.001661403,0,63.176,0,63.176,63.176,9.9,2,2
256.281586,4500,1,1.005496139,0,63.176,0,63.176,63.176,14.87,2,1
254.2540214,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.91,2,2
249.2038513,4500,1,1.001661403,0,63.176,0,63.176,63.176,15.05,2,1
256.4803202,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.98,2,2
256.8264686,4500,1,0.946201931,0,63.176,0,63.176,63.176,14.8,2,1
256.8348329,4500,1,0.955163748,0,66.574,0,66.574,66.574,15.55,2,2
150.1189621,2998,1,1.001506307,0,63.176,0,63.176,63.176,25.04,2,1
150.3611774,2997.876691,1,1.001661403,0,63.176,0,63.176,63.176,25.13,2,2
202.8908015,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.58,2,1
201.4541578,2997.834755,1,1.001661403,0,63.176,0,63.176,63.176,18.75,2,2
253.8294157,2998,1,1.001582607,0,63.176,0,63.176,63.176,14.88,2,1
253.8313413,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.05,2,2
304.7526358,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.32,2,1
298.0309033,2997.762282,1,1.001661403,0,63.176,0,63.176,63.176,12.61,2,2
304.7552167,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.45,2,1
304.7573588,5998.753381,1,1.001661403,0,63.176,0,63.176,63.176,12.56,2,2
406.5679406,5998.692144,1,1.001661403,0,63.176,0,63.176,63.176,9.41,2,1
406.5642398,5998.689507,1,1.001661403,0,63.176,0,63.176,63.176,9.33,2,2
257.8242507,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.67,2,1
257.8249661,5998.592944,1,1.001661403,0,63.176,0,63.176,63.176,14.73,2,2
578.0333863,5998.491256,1,1.005496139,0,63.176,0,63.176,63.176,6.28,2,1
609.0065147,5998.495114,1,1.001661403,0,63.176,0,63.176,63.176,6.13,2,2
75.52870574,1503.502901,1,1.001661403,0,63.176,0,63.176,63.176,49.98,2,1
75.52785571,1503.44489,1,1.001661403,0,63.176,0,63.176,63.176,49.89,2,2
75.98469593,1501.38824,1,0.946201931,0,63.176,0,63.176,63.176,49.65,2,1
