Y(energydensity)
1.143134087
0.422934167
2.304361874
1.39450727
0.510841961
2.02003231
7.252230601
8.826453083
7.575819932
7.263201216
5.219703685
5.191845004
4.440293782
5.791756363
4.027478789
6.213118906
4.128308218
5.485310878
2.950645815
5.132803596
2.97502216
4.646542991
2.667943523
5.164777764
2.459794859
3.216569583
8.50256857
8.796061796
2.964416867
7.595922502
2.929118653
6.933170824
2.068823604
7.955394454
2.557300241
4.092693428
2.82702292
3.348740028
1.990787641
3.750316576
2.936716475
4.988286691
1.425383057
1.871280233
1.468595669
1.7560466
5.618994965
3.172833045
3.443916579
1.436206017
2.495458859
3.305892861
3.315682576
1.250285135
3.209895805
2.388179878
2.532812626
1.390515043
2.704536127
3.315682576
1.542770245
2.29377351
2.046781271
2.298896852
1.338500765
2.191536103
1.780002535
5.489976078
3.116067475
3.443916579
3.657057246
1.41927588
3.363898011
3.180117326
3.788625029
1.515904195
2.696665559
2.543983252
2.728883163
1.594288628
2.43439635
0.88558656
1.722215182
2.40915574
2.373283949
2.265077704
1.381744008
1.960263622
1.901913572
2.140535793
1.658512417
1.267108441
2.971893491
3.583662714
1.95516195
1.645506905
3.926978998
2.325686591
3.035864297
2.682390953
2.488529887
3.050400469
2.314701131
1.406138934
1.641357027
1.15993538
2.004523425
7.647880554
8.709161707
7.872451564
6.866215018
6.081739901
5.493383563
4.980847157
5.226035203
4.468152463
4.44361783
4.413859694
3.686843105
3.441655059
3.227491452
3.071736102
2.832721287
2.749620109
2.828289224
2.818158794
2.94637204
8.126896386
4.727111561
3.113840699
3.295396986
2.585000633
2.534348487
2.35120932
3.994396606
3.222109662
2.928327213
2.610484994
2.398695707
2.194820818
3.149613777
2.924528302
1.61580347
1.577497784
1.71726605
1.762061542
1.720906673
8.179018836
10.82822529
9.63498797
8.485025959
6.886792453
6.309199696
5.87960618
5.19295302
4.916582246
4.566449285
4.07005825
3.393377232
3.700930733
2.851874129
3.02155882
2.38998987
4.456439154
2.846650627
4.295302013
3.010003799
3.151513233
2.857271608
5.532797265
4.280422945
4.415442573
3.693491199
3.664841079
3.031372673
3.168450044
2.873401292
2.645308345
2.731891858
2.369095859
2.289477017
3.535203242
3.12618716
1.645719894
1.777415474
10.02311004
8.13394327
8.955457769
8.265088473
5.816924148
3.209604913
4.757661137
2.650056984
3.456692415
2.035741421
5.31309358
3.059706218
5.361529695
4.38315183
4.601747499
3.631125744
3.902906167
3.01301127
3.361086489
2.59528935
3.473470938
2.726510067
2.635969355
8.349355604
9.090188091
2.892237559
2.919779663
2.203843232
2.080695201
3.176047866
2.994175003
1.670729391
1.907528175
9.002311004
8.703621628
7.49303533
6.304451057
6.297328099
5.203400025
5.851114347
4.945707231
5.425952894
4.793909079
5.185513486
9.742
9.005766057
6.418535368
7.89193977
7.816783364
4.289240184
7.790921293
8.6326437
8.438862578
3.412495248
8.158091107
6.779621638
4.480051532
6.556083421
7.04583616
3.12718001
5.568023
6.55022572
7.839511542
2.732986947
6.839076763
7.151650361
4.940617577
5.418310653
6.523399411
2.684344722
4.668990315
5.15969389
3.774821793
2.001013813
5.101407771
9.21039139
5.238536173
6.410741606
8.216847541
3.153493116
6.192409195
5.172730126
5.867101771
2.357115701
6.631010447
10.13455858
8.167159763
9.003164531
0.84057971
6.01102372
8.697221615
8.35904168
6.053994083
4.367236603
1.189284146
3.650213662
6.668125137
8.150092988
5.323964497
5.241485988
1.954325867
3.014801511
5.17611026
6.88108522
6.077662722
5.495472812
1.614404919
3.964823187
6.376066506
11.45387666
4.742487884
9.187214612
3.45086931
3.285945073
2.997655792
3.771890145
2.672396953
8.62140663
5.476575121
7.081278539
2.39109201
8.701639687
3.340226171
1.742527837
1.550226269
2.002344208
13.07945205
2.927948304
10.27955647
1.866575503
8.058447489
2.698546042
1.937878492
1.713731826
2.983210924
2.051181871
11.72968037
2.657189015
9.759257251
1.728853292
1.533441034
7.50067594
9.336931746
7.942889705
6.915917437
5.863619096
6.324870204
5.006806382
5.635526149
4.114378878
7.075788274
4.356242877
5.097821958
3.395276687
4.513422819
2.814834747
4.355926301
2.534348487
4.197480056
2.660978853
3.100386223
8.040225914
6.684541785
6.934753704
3.286057997
6.020799038
2.521368874
5.635209573
2.30704698
6.432664303
2.880049386
2.803438014
2.880207674
2.549544131
2.331423325
3.282100798
2.85646448
2.692003292
1.691306825
1.239236419
1.935703432
1.569583386
7.605221258
11.78879367
9.924971508
8.453684944
8.482335064
6.266145372
5.741104217
4.933835634
5.784633405
4.128783082
7.043339243
3.48265164
6.326927947
2.698176523
6.46542991
2.343928074
7.720178549
2.898727365
8.657084969
2.904742307
3.348740028
3.140565386
6.098835001
4.524344688
5.245821198
3.152779537
4.773964797
2.902842852
4.779979739
2.602095733
3.446878561
2.311637331
2.121533494
2.257186273
4.178960365
2.93006838
2.481322021
1.528903381
9.872736482
8.16955806
9.654299101
5.061077959
4.354845203
4.962557372
5.369331925
1.787659357
3.569013743
4.180044903
4.259388024
2.242554809
4.069272742
3.707475988
3.412778292
3.188662533
3.140268461
1.527587965
3.99315136
3.200395915
4.44100955
1.517678368
3.946954968
2.714279963
2.968032853
1.141050484
2.720738511
3.110590735
2.491847335
1.23305031
2.529582002
2.853577036
2.747805781
1.220397756
3.336781016
2.754508365
3.039617857
1.202635914
3.054791824
4.816759654
2.131752306
3.344893788
4.191568047
1.431708388
2.104415681
4.164296653
2.491863905
1.595342788
3.139053254
1.470355731
1.509258686
3.086268174
2.765188513
1.815831987
2.856865913
3.302100162
2.060949404
2.092407108
2.206485642
2.076898223
1.508239095
1.598061389
2.485837078
1.852019386
1.318901454
6.928380449
10.34839179
7.644675193
7.938299354
5.431334684
6.265195644
4.751487907
5.845415981
3.873939471
5.750601494
4.037450931
6.504368748
3.232240091
5.726858301
2.518994555
4.521337217
2.302931493
5.18440547
2.850132962
3.090572369
8.237299847
6.75214777
9.909142712
2.681714575
8.083765987
2.445232367
7.156198556
2.346144105
10.03878055
2.896511333
3.112574395
2.454096492
5.388596936
1.877136887
4.84503609
2.910915538
3.584114221
1.340224136
1.618177789
1.568791946
2.068981892
4.287235655
2.411932848
3.83001852
4.503212647
4.456226199
2.972503199
4.283362066
5.324040046
3.917951785
1.783083055
2.407198647
4.184395716
2.228230693
5.135977696
5.035835356
1.61963042
2.154360254
4.051606323
2.364386935
5.209479153
8.84224267
2.413140626
3.501087044
4.720757294
5.367873534
4.868543587
3.024165319
6.028381686
5.768597136
3.101449119
4.61908284
6.380324989
2.567659627
1.771226853
5.526627219
5.290294247
2.417167276
3.307915994
3.623263328
5.501130856
1.740872375
4.49822294
4.113085622
4.807754443
2.913731826
7.749121279
9.206185893
7.792991009
7.202893504
6.121153603
5.991040902
4.832214765
5.321482842
4.327276181
5.58044194
4.483664683
4.045523617
3.631284032
3.673230341
2.765290617
2.761333418
2.439217424
3.873464607
2.734899329
2.485754084
8.168203803
2.445074079
2.75262758
3.136475877
2.981037103
3.008262631
2.260193744
2.985785741
3.112099531
2.695327339
2.783018868
2.489394707
2.162371787
2.500316576
2.928485501
2.144960111
1.899138914
1.365391921
1.72739648
1.704603014
8.363925857
9.663479802
8.583481069
7.342503482
6.463847031
5.89274408
5.361529695
5.255160187
4.562650374
5.149898696
3.25867418
3.58490566
2.782227428
3.057806762
1.879669495
3.917468659
3.213403824
3.803184754
3.215619856
3.076009877
3.227536275
4.797074839
4.583544384
4.021147271
3.39432696
4.002785868
2.939882234
3.17810561
3.123179688
3.112099531
2.689154109
2.378118273
2.213815373
2.377643409
2.830663543
1.864315563
1.852760542
10.06062429
8.798752691
10.06553121
8.286718539
5.81217551
2.053786248
4.450107636
2.292009624
3.87552235
1.961979233
5.552899835
2.974072433
5.218279093
4.938425985
4.766525263
3.863809041
3.450994048
2.641351146
3.610073446
2.772571863
2.669209827
2.582468026
2.67047613
7.505031994
9.298639879
2.279979739
2.448398126
2.257661137
2.323667215
2.515987084
2.89603647
1.480467266
1.746865898
10.05730024
8.718342409
7.522635178
6.440578701
6.056097252
4.987495251
4.557743447
4.578320881
5.071704445
4.548879321
5.603393694
15.05183271
6.291718668
9.131169981
10.71513066
3.728505864
6.966286518
7.843227193
7.185674049
4.00304144
8.584311804
9.11696392
4.626192681
5.65866817
8.14624798
2.658031617
5.914286168
6.421311832
6.506409542
2.735014574
6.7817009
12.49814854
5.375015097
5.43038892
3.586457685
2.411422743
5.440086407
4.145281607
4.138064845
3.614244076
3.16323851
10.89049338
2.536671058
5.516194959
8.495788207
6.75591716
7.349576629
2.529644269
4.066390041
6.350907898
6.054042227
5.302514793
5.694651953
2.984628898
3.739394315
5.599431197
13.05853779
6.136995153
11.02100457
2.436022661
7.755862141
5.948303716
3.508497753
5.263327948
1.214104317
3.559289176
1.433873803
0.919440355
4.002734909
9.793607306
4.357996769
7.111566383
3.739988279
2.3819063
2.18206681
1.917285945
1.538386404
1.143780291
7.304953886
8.924116753
7.473091047
7.29770799
6.04849943
5.701690515
4.800398886
5.470115234
4.167247056
5.408541218
3.624002786
4.171679119
3.398125871
2.634703052
3.517316703
3.897366088
2.01484741
3.673863492
2.916297328
2.709098392
6.401448013
8.172565531
1.669304799
5.145941497
1.592218564
4.751487907
2.062966949
10.34680891
2.915189312
3.377073572
2.465651513
1.526845638
2.104121818
2.868336077
2.245472964
2.058060023
1.86684817
1.256331518
1.710459668
1.925256426
7.876498333
9.436668765
10.3719767
8.283208813
8.421077624
6.344497911
6.595700899
5.156705078
5.519026212
3.875364062
9.066101051
3.805717361
6.49645435
1.953906547
4.395023427
0.766272002
5.815816133
2.254811954
5.423736862
2.846967203
2.628054958
3.363775648
6.611846271
5.030074712
5.048910979
3.407939724
3.331803216
2.96109282
5.164936052
2.415315943
4.542547803
2.269532734
1.784221856
2.723502596
3.898157528
2.876250475
2.024502976
1.799575788
9.975623655
8.235880714
10.05065215
6.536603637
4.777567535
4.34495531
3.385013605
2.535033146
4.486124425
3.469811457
4.021100583
2.251932581
3.196024718
3.834376172
3.106002657
4.175456961
6.119569924
1.903926568
2.443310792
4.409627502
5.157324848
1.441895831
5.48223218
5.427691098
2.584645115
2.077864562
1.584293728
1.26615508
3.515921107
3.259743146
3.302496515
4.595113068
3.105787113
3.894230769
8.178375739
3.609134827
3.421688239
5.824704142
0.663153272
2.748498173
2.217455621
1.970025392
2.197092084
3.638405939
3.860420032
1.511470113
1.918578352
1.776714202
1.520516963
0.761227787
1.347980614
0.792245557
7.175624118
9.655565405
7.144801823
7.062333798
5.682854248
6.403539319
4.497594023
6.619285805
3.820438141
7.268583006
3.947226795
4.451690515
3.141857667
6.301760162
2.835253894
6.783272129
2.96726605
4.90471065
2.868810941
2.862004559
8.742602217
8.999461821
3.108458908
9.23515259
1.903412688
5.56413828
2.866911485
8.227333164
3.273869824
2.763391161
2.895561606
3.262789667
2.190388755
5.561289097
2.833512726
3.621628467
1.55533747
1.529061669
1.544890465
1.235120932
5.654937647
2.081404243
3.697962799
4.628862825
4.710013462
3.342587451
4.190371845
7.716132303
2.482294203
1.989210516
2.543280457
5.330749618
2.536482006
1.836177969
6.650614624
6.391418932
2.033495712
2.178919398
4.973788883
3.743331
4.586237486
10.10979359
1.612683471
2.821576763
8.621647819
5.28723748
2.000646204
3.974151858
2.62358643
2.876252019
2.557905489
1.135874383
0.385272888
0.695517285
0.513960998
1.070026592
0.345067747
0.983759656
0.403634292
1.76380271
0.639799924
1.275009497
0.582657971
0.890211473
0.688552615
1.158984424
0.819298468
0.745694568
0.7439534
0.738255034
2.646228257
2.214290237
0.2681398
1.856717741
0.292357857
1.558661517
0.29140813
2.736957072
0.357097632
0.739996201
0.282227428
0.843991389
0.418355072
0.815341269
0.928833734
0.842566798
0.344276307
1.177820691
0.371501836
0.483886286
3.352660198
1.143630493
0.75788274
1.121470179
0.664809421
1.033303786
0.634101558
0.768962897
0.51221983
3.296346714
0.411548689
2.564423199
0.565404584
2.285836394
0.601652526
3.416962138
0.677789034
2.308313284
0.650880081
1.080948461
1.309069607
1.680543244
0.501614537
1.461947575
0.478187919
1.508484235
0.385431176
1.268361403
0.589306066
2.290901608
0.414556161
1.310782576
0.374984171
1.133025199
0.810117766
1.138881854
0.508737495
3.943111308
2.416107383
2.428453843
4.276444258
2.197670001
0.277162213
3.257249588
0.138185387
2.278713435
0.26038369
2.928643789
0.321324554
1.958180322
0.738729897
1.763644422
0.770387489
1.524946182
0.960333038
1.882202102
0.836235279
1.22594023
0.980752184
0.599278207
3.952293688
8.636664607
0.953051792
0.29916424
0.985025959
0.293940737
0.96555654
0.332562999
0.293149297
0.138343675
2.083702672
1.095194378
2.146226415
1.289255413
1.552013423
1.545365329
1.848645055
1.400531848
2.080378625
1.094086362
1.332626314
2.937332893
2.005033557
0.719735343
0.947670001
0.828320881
0.531530961
0.882613651
1.669779663
0.859503609
3.180479929
0.978536153
2.364663796
1.278016968
2.065974421
1.263454476
2.681081423
0.554641003
1.824901861
1.162941623
0.793339243
3.712710668
6.10896543
0.582974547
4.132740281
0.545302013
5.600861086
0.507946055
5.058566544
0.775610992
2.326832975
0.299955679
2.159680891
0.294415601
2.008515892
1.004970242
1.589685957
0.116974801
1.727238192
0.282385716
0.309452957
4.694325112
2.678865392
1.076199823
1.579872103
1.266778523
1.51893124
1.005286818
1.106116247
1.178295555
6.259813853
0.93769786
5.363112574
0.921869064
5.039255413
0.703589971
6.295903508
1.344023047
5.195643915
1.277225529
1.306983665
2.33799982
2.91693048
1.014942383
1.985089274
0.64169938
3.062555401
0.73540585
2.097473724
0.544352286
2.913289857
0.697891604
2.141794352
0.652621249
1.978282892
0.78811574
2.007407876
0.297897936
3.716442953
3.365518551
3.346682284
3.966713732
6.315525782
2.084494112
1.354786628
1.13919843
0.883246803
0.837659871
1.053406357
1.342440167
1.190008864
1.977491452
0.839401038
3.20675573
0.907939724
3.81584779
1.309832848
2.568380398
1.230214005
2.55191845
0.744111688
0.955742687
4.280950521
14.07894641
8.723249335
2.515828796
5.955742687
1.151861466
5.846523996
1.680384956
7.356274535
1.811605673
4.043149297
0.871216918
3.309484614
0.858553881
3.982208434
1.470336837
2.442383183
0.553691275
1.979549196
0.936431556
0.403792579
2.193799381
6.898627405
1.185260225
1.325345068
1.694947448
0.703906547
1.352095733
0.547043181
1.002595923
0.577592757
1.07097632
1.073034064
1.012568064
0.963340509
1.04153476
0.917120425
0.957642143
0.912530075
1.478409523
0.891636064
0.913004939
2.20882026
2.169019881
0.522033684
1.991737369
0.35725592
1.514657465
0.197859947
2.270957326
0.362004559
0.510003799
0.449696087
0.755033557
0.429751804
0.618589338
0.967614284
0.467899202
0.308344941
0.501456249
0.315309611
0.506679752
3.427914802
2.228852729
0.899392174
1.158826137
0.63156895
1.364758769
0.615423579
1.016683551
0.667183741
3.219102191
0.557648474
1.936969735
0.652779537
2.718437381
0.64866405
2.954444726
1.111181461
3.52681398
1.072875776
1.064328226
1.573437078
2.334114221
0.935956692
1.25079144
0.567778903
0.983759656
0.702640243
1.267095099
0.61763961
1.090287451
0.484994302
0.874066101
0.431967836
1.056888692
0.873591237
0.822147651
0.234424465
4.525610992
4.010858554
3.050367228
3.905728963
3.269912625
0.49749905
2.792674433
0.343010004
3.331170065
0.308028365
3.539160441
0.512378118
1.816670888
1.327877675
1.408129669
0.830695201
1.612479423
1.088546283
1.245726225
0.807426871
1.433455743
0.956059263
0.852064075
2.830083817
0.987083703
0.348866658
0.902874509
0.199442826
0.933740661
0.426902621
0.947195137
0.139135115
2.795207041
1.563410156
2.341870331
1.619918957
2.043814107
1.536026339
1.758579207
1.432506015
2.287735849
1.323129036
1.53286058
3.228287319
8.726805921
1.708401925
5.244094488
0.445738888
6.598425197
2.135621122
0.667183741
1.011460048
0.818032164
0.940547043
0.913321514
1.375997214
0.962390781
1.115455236
0.95938331
1.165474231
0.750284918
1.634639737
0.98344308
1.350987717
1.332784602
0.285234899
3.667648031
6.042284926
2.134671394
0.380999114
2.816575915
0.474389008
2.569488413
0.458401925
3.1703495
0.559231354
0.965398253
0.585348867
1.040110168
0.478187919
1.21359377
1.174338356
1.403222743
0.515702165
1.344814487
0.415822464
0.532164113
4.610208189
9.721177286
1.930479929
11.3984252
0.662751678
5.757480315
2.033525389
0.786849436
1.603615297
1.053248069
0.907939724
0.972362923
6.0554641
0.361846271
6.741958972
1.207420539
4.012599721
0.635842725
6.1027922
0.984867671
5.658477903
1.770925668
0.435450171
2.561360291
3.670222869
1.528428517
3.209446625
1.084747372
3.037862479
1.211377738
2.392839053
0.971888059
3.545650247
0.913163227
1.835982018
0.959858174
1.526370774
1.612637711
1.317272382
0.380682538
5.103995188
4.291977966
4.253830569
4.53194941
8.419762071
1.89708117
10.75275591
1.345447638
10.0503937
1.926206154
1.155185513
1.351779157
0.790173484
2.432252754
1.366658225
2.933075852
0.98882487
2.285836394
1.255698366
2.771938711
0.90050019
2.867069773
1.085063948
2.683139167
1.328827403
1.567683931
3.864421546
11.71273693
6.402589591
0.58898949
6.84357984
0.660060783
6.210586299
1.000696467
6.758579207
0.932632645
3.181587945
0.516018741
3.327054578
0.488476637
2.790458402
0.992623781
2.38919843
0.285234899
2.170919336
0.091807015
0.505888312
1.663412143
0.847632012
0.489901228
1.580030391
0.521083956
1.110548309
0.430543244
1.060529315
0.830853489
1.294795492
0.916487274
0.915062682
1.009560593
1.233221477
0.740787641
0.881980499
0.647397746
0.91680385
0.914746106
0.910314043
2.790879322
2.240882614
0.472331265
1.60567304
0.382740281
2.268424718
0.112226162
1.764277574
1.090920603
0.521717108
0.514119286
0.920286185
0.397144485
0.778618463
0.674623275
0.637742181
0.304229454
0.537704191
0.506521464
0.68586172
1.977498723
1.97147651
1.687982778
2.049829049
0.826421426
1.731353679
1.052931493
0.979802457
0.731290363
2.199886033
0.459668228
1.4445359
1.045966823
2.186273268
0.862352792
2.166487274
0.9384893
2.469767
1.198398126
2.38919843
1.491723496
2.398537419
0.915695834
1.452450298
0.683645688
1.554387742
0.829112321
1.248891984
0.937381284
1.365075345
0.369285805
1.214068634
0.377041915
1.239078131
0.638217044
0.692984678
0.363270862
3.800018995
3.239046473
2.686938078
2.195301469
2.28457009
0.289983538
2.994491579
0.218120805
1.994111688
0.213530455
3.311067494
0.420571103
1.715841459
0.988191718
0.89432696
0.793339243
1.513074585
0.724800557
0.92376852
0.963340509
1.415252628
0.98961631
0.570944663
2.696548202
1.4747689
0.129637837
1.027447132
0.187729518
0.891002912
0.348866658
0.621438521
0.204824617
2.156989996
2.501741168
2.120108902
1.459889832
2.393788781
1.485532481
2.09937318
1.466854502
2.400120299
1.193807775
2.081328353
2.717126806
1.488856528
0.625554008
0.840983918
0.992623781
1.319488413
0.785741421
0.957167279
0.940388755
2.870077245
1.350671141
2.276180828
0.9818602
2.33727998
0.530264657
2.044130683
0.680005065
1.743066987
1.211377738
0.756933013
3.319614264
3.4082563
0.400310244
2.988160061
0.224135748
2.943206281
0.501139673
2.732683297
0.572844118
1.124002786
0.50525516
1.910535646
0.275421046
1.206154236
0.606876029
0.998322148
0.442573129
0.97568697
0.415031024
0.479929087
3.215068946
1.807648474
0.865835127
2.186273268
0.967772572
1.512916297
1.13840699
1.626883627
1.219767
5.358205648
0.651196657
4.612827656
0.867101431
3.651228315
1.671045967
6.730245663
0.787166012
4.665537546
0.896701279
1.171014309
3.404181813
2.632328732
0.997530708
2.145909839
0.948936305
1.522730151
0.627770039
1.602823857
0.573160694
2.270324174
0.7137204
1.568633658
0.5494175
2.267474991
0.681904521
1.380112701
0.538179055
4.004368748
3.882645308
3.503229074
3.797428426
6.63102038
1.177978979
1.854026846
1.667563632
1.567683931
1.21280233
1.273901482
1.587311637
1.236387236
2.590857288
1.077782702
2.854090161
0.963340509
3.511143472
0.854596682
3.309168038
0.922818792
3.828669115
0.843041661
2.22647841
3.356115
7.302614917
0.800937065
5.962390781
1.513549449
7.600037989
1.838672914
6.458623528
1.394358617
4.023679878
0.585982018
3.316449285
0.695992149
4.076389768
1.376630366
2.209699886
0.643598835
2.70925668
0.64090794
1.264562492
